,0
186920,131540
336105,131541
323481,131542
167502,131543
405376,131544
123048,131545
33070,131546
18505,131547
267279,131548
243741,131549
226018,131550
66523,131551
20245,131552
146167,131553
206697,131554
183889,131555
445347,131556
138988,131557
223639,131558
393318,131559
359461,131560
190347,131561
13036,131562
260105,131563
312954,131564
406485,131565
175566,131566
85925,131567
365050,131568
53988,131569
449059,131570
149319,131571
36799,131572
331864,131573
67039,131574
395828,131575
273298,131576
352370,131577
295591,131578
426928,131579
208006,131580
345244,131581
17826,131582
181945,131583
189748,131584
71982,131585
110598,131586
246590,131587
310343,131588
35041,131589
231397,131590
175925,131591
427888,131592
206095,131593
19314,131594
180082,131595
332828,131596
182578,131597
293710,131598
262223,131599
116146,131600
274994,131601
168128,131602
18835,131603
58117,131604
34726,131605
210186,131606
68328,131607
284967,131608
45142,131609
321653,131610
277101,131611
368881,131612
365080,131613
418496,131614
138900,131615
194375,131616
434696,131617
464871,131618
161328,131619
276473,131620
155001,131621
277007,131622
287240,131623
163713,131624
340186,131625
271189,131626
63557,131627
127198,131628
377445,131629
428125,131630
426293,131631
364327,131632
102281,131633
46921,131634
169398,131635
114025,131636
255741,131637
340527,131638
172825,131639
253350,131640
436259,131641
302754,131642
312625,131643
413483,131644
374009,131645
53629,131646
305918,131647
29759,131648
436426,131649
121282,131650
265227,131651
131696,131652
358064,131653
58774,131654
368127,131655
223530,131656
209583,131657
284202,131658
307557,131659
436751,131660
108983,131661
27848,131662
410597,131663
62390,131664
46553,131665
324956,131666
67687,131667
326280,131668
380570,131669
151424,131670
140865,131671
188200,131672
302582,131673
265815,131674
426160,131675
430770,131676
14062,131677
145243,131678
243819,131679
395157,131680
261030,131681
74541,131682
2594,131683
200005,131684
290955,131685
54786,131686
73763,131687
444555,131688
316680,131689
67626,131690
204484,131691
195929,131692
212689,131693
106613,131694
14115,131695
45528,131696
101394,131697
221696,131698
251314,131699
333601,131700
101692,131701
311091,131702
275528,131703
193344,131704
27924,131705
261543,131706
334916,131707
300016,131708
184131,131709
458593,131710
423076,131711
365441,131712
340878,131713
266308,131714
436480,131715
94533,131716
245049,131717
265193,131718
41263,131719
10126,131720
85113,131721
239317,131722
28423,131723
78774,131724
5937,131725
305621,131726
52764,131727
84636,131728
158315,131729
387891,131730
12525,131731
417007,131732
399947,131733
445671,131734
116212,131735
228055,131736
86567,131737
105701,131738
418284,131739
272389,131740
179385,131741
455071,131742
5351,131743
432774,131744
213849,131745
235956,131746
240535,131747
355163,131748
269498,131749
437907,131750
358694,131751
396036,131752
355997,131753
65133,131754
175495,131755
70550,131756
249530,131757
37719,131758
289909,131759
283563,131760
136745,131761
227613,131762
280589,131763
103769,131764
260439,131765
214140,131766
59037,131767
175301,131768
464373,131769
214864,131770
331555,131771
347198,131772
313206,131773
87352,131774
144466,131775
450617,131776
149345,131777
374887,131778
363726,131779
147118,131780
439330,131781
285294,131782
320127,131783
435637,131784
339216,131785
441706,131786
288153,131787
46319,131788
54545,131789
208011,131790
315454,131791
177458,131792
114985,131793
179696,131794
91122,131795
137985,131796
202137,131797
226634,131798
190663,131799
68925,131800
276707,131801
333678,131802
6470,131803
252005,131804
199688,131805
233460,131806
458073,131807
437051,131808
451390,131809
288575,131810
269481,131811
165883,131812
283772,131813
280575,131814
278018,131815
295606,131816
190592,131817
87965,131818
183573,131819
407200,131820
137584,131821
298945,131822
39257,131823
184442,131824
153635,131825
352200,131826
186932,131827
132014,131828
351548,131829
95038,131830
190659,131831
144789,131832
281558,131833
263338,131834
239224,131835
261844,131836
189239,131837
439444,131838
86978,131839
49067,131840
215139,131841
443458,131842
372647,131843
132107,131844
163178,131845
337006,131846
192873,131847
221533,131848
334807,131849
342269,131850
59058,131851
406494,131852
120158,131853
369024,131854
426331,131855
114746,131856
142241,131857
110945,131858
343306,131859
396253,131860
332264,131861
19631,131862
867,131863
12783,131864
217390,131865
54855,131866
255961,131867
326183,131868
338022,131869
360099,131870
438803,131871
441048,131872
15247,131873
411249,131874
224592,131875
72779,131876
413357,131877
53715,131878
308134,131879
50258,131880
253690,131881
20027,131882
236652,131883
338303,131884
169807,131885
448398,131886
360879,131887
403927,131888
237550,131889
410121,131890
51164,131891
270797,131892
400208,131893
36996,131894
54992,131895
345084,131896
98489,131897
22489,131898
330281,131899
351316,131900
176529,131901
300725,131902
47094,131903
303963,131904
46735,131905
148017,131906
163982,131907
39472,131908
90721,131909
120873,131910
226851,131911
403988,131912
366136,131913
210089,131914
384288,131915
76261,131916
440313,131917
92342,131918
211178,131919
399406,131920
309253,131921
390852,131922
356339,131923
344024,131924
108862,131925
235271,131926
210930,131927
181471,131928
95573,131929
285356,131930
9773,131931
187255,131932
132435,131933
300862,131934
407145,131935
318363,131936
249737,131937
392141,131938
447654,131939
437961,131940
102321,131941
394187,131942
169043,131943
38122,131944
299867,131945
165770,131946
248712,131947
294884,131948
300543,131949
89228,131950
206584,131951
432238,131952
217240,131953
217437,131954
69559,131955
83512,131956
242790,131957
120845,131958
400436,131959
425457,131960
316351,131961
195012,131962
8482,131963
338900,131964
446937,131965
302269,131966
454926,131967
425231,131968
110620,131969
33634,131970
277568,131971
464564,131972
352609,131973
219304,131974
440777,131975
429988,131976
274733,131977
217021,131978
220964,131979
109087,131980
77762,131981
311453,131982
203918,131983
278249,131984
451394,131985
121957,131986
233328,131987
101914,131988
175309,131989
265499,131990
384488,131991
284524,131992
175433,131993
137322,131994
128627,131995
362612,131996
411870,131997
112012,131998
445130,131999
248844,132000
262315,132001
139571,132002
247781,132003
259833,132004
358893,132005
459502,132006
88913,132007
238610,132008
8580,132009
448658,132010
325268,132011
431717,132012
246632,132013
113906,132014
227583,132015
38443,132016
196580,132017
297835,132018
46292,132019
71828,132020
249394,132021
326933,132022
299769,132023
224548,132024
453928,132025
161749,132026
233596,132027
413060,132028
460420,132029
137408,132030
435821,132031
320420,132032
224678,132033
409030,132034
148180,132035
117388,132036
105311,132037
368463,132038
356680,132039
175155,132040
46248,132041
333426,132042
317987,132043
270370,132044
159759,132045
65062,132046
171953,132047
318233,132048
160328,132049
209621,132050
255780,132051
322305,132052
77078,132053
342035,132054
340868,132055
279952,132056
430905,132057
292384,132058
356900,132059
457360,132060
439290,132061
347554,132062
405698,132063
40464,132064
218225,132065
169373,132066
173371,132067
75360,132068
199273,132069
251767,132070
368776,132071
70818,132072
456477,132073
264417,132074
424688,132075
11283,132076
12656,132077
10898,132078
398624,132079
400405,132080
126311,132081
227981,132082
262903,132083
445875,132084
99505,132085
401748,132086
203578,132087
258961,132088
407510,132089
177704,132090
456099,132091
72680,132092
51174,132093
440568,132094
1313,132095
427406,132096
14540,132097
240242,132098
12951,132099
297751,132100
179971,132101
464857,132102
359580,132103
19485,132104
160343,132105
353366,132106
288316,132107
305158,132108
305073,132109
248168,132110
377963,132111
180229,132112
438828,132113
218887,132114
421657,132115
181215,132116
412774,132117
16198,132118
81954,132119
241712,132120
199187,132121
449051,132122
310906,132123
440755,132124
315592,132125
252839,132126
400822,132127
360786,132128
369915,132129
205071,132130
404967,132131
410621,132132
11160,132133
376018,132134
165547,132135
235531,132136
55697,132137
357239,132138
38870,132139
308300,132140
401998,132141
312784,132142
293061,132143
387816,132144
65851,132145
19023,132146
151749,132147
265546,132148
389666,132149
167068,132150
110631,132151
216393,132152
94966,132153
118323,132154
110650,132155
368953,132156
234669,132157
419682,132158
382161,132159
262278,132160
120578,132161
460917,132162
296406,132163
442360,132164
435913,132165
128744,132166
242820,132167
177474,132168
64367,132169
43622,132170
260513,132171
19235,132172
236443,132173
260912,132174
323729,132175
213545,132176
314736,132177
454914,132178
215245,132179
323417,132180
142588,132181
386603,132182
86202,132183
131796,132184
408426,132185
200307,132186
385887,132187
111946,132188
24646,132189
48806,132190
390459,132191
78705,132192
88684,132193
88102,132194
424025,132195
377109,132196
253832,132197
167058,132198
111159,132199
381578,132200
239356,132201
69666,132202
318983,132203
333048,132204
447110,132205
236434,132206
305113,132207
62162,132208
31198,132209
117713,132210
263088,132211
176389,132212
56635,132213
141193,132214
258195,132215
347805,132216
287150,132217
286250,132218
383227,132219
309531,132220
142416,132221
178087,132222
266326,132223
80637,132224
91467,132225
344705,132226
249433,132227
333433,132228
207811,132229
425042,132230
441530,132231
85051,132232
241300,132233
103956,132234
182823,132235
51131,132236
401894,132237
11145,132238
237465,132239
375410,132240
235490,132241
27338,132242
127587,132243
151272,132244
265979,132245
299553,132246
201441,132247
362549,132248
304939,132249
262538,132250
153177,132251
155279,132252
338296,132253
452495,132254
206076,132255
22577,132256
7922,132257
397839,132258
90125,132259
266943,132260
136377,132261
407935,132262
433136,132263
38624,132264
258101,132265
182372,132266
235907,132267
156626,132268
318689,132269
28207,132270
131908,132271
97954,132272
49069,132273
126921,132274
260880,132275
341648,132276
404623,132277
62779,132278
25758,132279
37116,132280
137973,132281
454157,132282
322358,132283
288406,132284
159300,132285
343713,132286
95988,132287
140168,132288
193682,132289
72277,132290
65856,132291
355761,132292
185588,132293
70489,132294
322175,132295
49522,132296
211084,132297
333775,132298
69877,132299
159252,132300
430303,132301
382796,132302
413026,132303
304497,132304
339247,132305
49682,132306
225799,132307
228831,132308
195849,132309
313787,132310
103647,132311
126369,132312
121586,132313
63746,132314
363886,132315
338982,132316
141472,132317
460425,132318
25943,132319
105690,132320
299518,132321
416812,132322
281883,132323
66146,132324
343079,132325
374196,132326
16386,132327
80681,132328
325091,132329
451473,132330
17303,132331
139005,132332
407305,132333
385080,132334
458889,132335
16911,132336
57908,132337
210646,132338
454316,132339
44159,132340
397497,132341
52362,132342
4267,132343
85341,132344
161458,132345
408884,132346
38621,132347
81816,132348
151704,132349
383996,132350
33387,132351
313586,132352
73806,132353
22093,132354
424402,132355
407488,132356
429775,132357
374807,132358
320531,132359
119329,132360
376190,132361
290438,132362
42965,132363
237267,132364
97706,132365
264362,132366
453851,132367
100747,132368
397004,132369
441496,132370
282258,132371
238497,132372
59957,132373
262868,132374
30480,132375
126993,132376
369340,132377
84124,132378
223931,132379
293150,132380
236602,132381
31192,132382
228141,132383
341998,132384
419579,132385
109992,132386
125059,132387
342188,132388
140190,132389
194359,132390
28445,132391
201189,132392
455416,132393
44374,132394
314656,132395
272070,132396
160437,132397
46681,132398
33341,132399
203695,132400
434671,132401
247319,132402
118604,132403
151141,132404
166838,132405
362483,132406
464189,132407
207758,132408
339097,132409
191347,132410
440899,132411
158730,132412
433966,132413
186572,132414
149135,132415
286925,132416
420175,132417
194700,132418
425431,132419
228800,132420
257146,132421
218980,132422
363182,132423
394265,132424
301833,132425
3583,132426
241053,132427
140403,132428
6548,132429
119382,132430
168322,132431
386905,132432
406854,132433
418632,132434
23361,132435
109094,132436
23240,132437
206888,132438
130518,132439
154786,132440
52493,132441
340942,132442
172665,132443
78140,132444
187443,132445
250778,132446
36745,132447
458911,132448
28470,132449
177782,132450
260523,132451
199682,132452
273728,132453
341774,132454
224390,132455
341219,132456
120565,132457
16015,132458
446431,132459
140487,132460
17085,132461
247305,132462
253809,132463
389238,132464
113757,132465
435877,132466
81160,132467
196002,132468
65073,132469
40064,132470
167436,132471
117182,132472
149295,132473
293833,132474
458396,132475
36566,132476
132560,132477
250534,132478
75586,132479
199689,132480
43639,132481
278991,132482
406172,132483
277200,132484
323415,132485
236901,132486
158834,132487
385374,132488
106483,132489
116003,132490
412212,132491
345164,132492
186212,132493
162977,132494
439751,132495
181899,132496
85904,132497
382517,132498
167815,132499
251185,132500
89984,132501
149453,132502
248248,132503
174168,132504
353624,132505
392765,132506
251560,132507
40798,132508
310285,132509
70526,132510
196711,132511
51406,132512
464833,132513
388859,132514
207807,132515
169779,132516
361187,132517
37229,132518
169265,132519
439719,132520
53652,132521
374787,132522
155490,132523
104712,132524
14280,132525
146812,132526
445529,132527
273429,132528
223392,132529
117425,132530
50617,132531
267223,132532
104704,132533
424957,132534
225915,132535
259436,132536
463510,132537
25324,132538
296120,132539
456804,132540
189845,132541
75746,132542
170541,132543
258085,132544
303423,132545
420018,132546
215418,132547
344542,132548
278947,132549
212645,132550
375503,132551
170458,132552
458274,132553
447397,132554
380957,132555
458333,132556
90780,132557
242355,132558
386564,132559
303874,132560
6649,132561
332864,132562
26018,132563
30141,132564
120047,132565
31236,132566
47556,132567
240420,132568
336253,132569
31950,132570
274843,132571
10454,132572
143871,132573
288193,132574
21308,132575
139434,132576
244957,132577
121324,132578
245833,132579
370703,132580
195492,132581
29670,132582
33573,132583
37126,132584
29563,132585
348552,132586
406643,132587
25138,132588
140797,132589
184860,132590
421022,132591
319608,132592
15073,132593
213621,132594
181485,132595
368596,132596
3236,132597
27133,132598
184736,132599
148634,132600
188584,132601
139204,132602
146025,132603
236476,132604
46688,132605
61076,132606
96058,132607
177319,132608
341387,132609
235511,132610
144269,132611
401671,132612
398858,132613
211645,132614
399274,132615
349531,132616
336511,132617
8131,132618
375598,132619
53476,132620
386219,132621
177806,132622
211134,132623
111851,132624
405267,132625
290032,132626
251515,132627
110525,132628
117073,132629
423787,132630
80343,132631
440001,132632
174846,132633
276215,132634
81755,132635
462002,132636
3764,132637
106484,132638
27381,132639
441838,132640
59546,132641
55688,132642
301878,132643
403201,132644
457604,132645
337272,132646
168847,132647
85339,132648
350115,132649
418299,132650
333540,132651
239992,132652
56248,132653
426596,132654
72662,132655
206044,132656
182897,132657
220531,132658
280890,132659
355486,132660
410821,132661
353356,132662
241489,132663
22047,132664
267731,132665
86266,132666
50097,132667
300909,132668
59345,132669
380754,132670
394534,132671
367539,132672
271673,132673
379247,132674
415835,132675
182105,132676
413236,132677
119289,132678
399378,132679
31297,132680
189146,132681
295321,132682
13949,132683
387405,132684
27957,132685
163817,132686
106051,132687
387913,132688
33584,132689
149278,132690
335597,132691
168003,132692
74360,132693
46586,132694
357030,132695
461630,132696
258026,132697
39950,132698
297742,132699
315008,132700
214824,132701
370862,132702
120511,132703
64196,132704
42211,132705
151611,132706
56266,132707
188070,132708
167813,132709
300635,132710
241097,132711
262819,132712
291724,132713
88090,132714
20162,132715
409258,132716
244471,132717
151096,132718
273558,132719
321826,132720
323482,132721
421355,132722
20784,132723
461114,132724
347546,132725
307175,132726
91887,132727
74129,132728
101410,132729
367586,132730
11786,132731
245087,132732
234194,132733
252733,132734
41132,132735
193155,132736
436990,132737
420637,132738
181316,132739
334206,132740
265144,132741
351841,132742
41504,132743
118738,132744
13691,132745
180327,132746
54252,132747
253267,132748
424925,132749
345026,132750
15886,132751
9571,132752
91999,132753
423130,132754
149312,132755
424708,132756
94946,132757
444320,132758
41536,132759
111678,132760
340632,132761
385718,132762
218854,132763
247720,132764
43109,132765
255047,132766
332838,132767
219580,132768
204765,132769
297542,132770
309202,132771
801,132772
205996,132773
305229,132774
17604,132775
213769,132776
157259,132777
365814,132778
23471,132779
103686,132780
20531,132781
263237,132782
97439,132783
6238,132784
41394,132785
398528,132786
104108,132787
282832,132788
207948,132789
459465,132790
301954,132791
53105,132792
107444,132793
254639,132794
439079,132795
429637,132796
103758,132797
160055,132798
333665,132799
341673,132800
421490,132801
119268,132802
74868,132803
138658,132804
428971,132805
384931,132806
131116,132807
340082,132808
271165,132809
70196,132810
295676,132811
118046,132812
461965,132813
237678,132814
12193,132815
12061,132816
393521,132817
16511,132818
78428,132819
127941,132820
366237,132821
207945,132822
73890,132823
13201,132824
359860,132825
153034,132826
240710,132827
214682,132828
32653,132829
15272,132830
396616,132831
220483,132832
15343,132833
90231,132834
191478,132835
189283,132836
273010,132837
275886,132838
262585,132839
318176,132840
97199,132841
184515,132842
115651,132843
413756,132844
20401,132845
41272,132846
176967,132847
323530,132848
270697,132849
306399,132850
314811,132851
188889,132852
193866,132853
183990,132854
130625,132855
54037,132856
287924,132857
40261,132858
320246,132859
62893,132860
257260,132861
265752,132862
343332,132863
134965,132864
254448,132865
384812,132866
178903,132867
181277,132868
78582,132869
58234,132870
34803,132871
459023,132872
47171,132873
398340,132874
266249,132875
262709,132876
328516,132877
437998,132878
21350,132879
179564,132880
432450,132881
261851,132882
83066,132883
82195,132884
115144,132885
381527,132886
166307,132887
350654,132888
407945,132889
80075,132890
373848,132891
277397,132892
415271,132893
95231,132894
23773,132895
397876,132896
170900,132897
368617,132898
311023,132899
221074,132900
103085,132901
6416,132902
351565,132903
63061,132904
402616,132905
323001,132906
53446,132907
343051,132908
211130,132909
408233,132910
214481,132911
166617,132912
369885,132913
255931,132914
97180,132915
198856,132916
258530,132917
400382,132918
193033,132919
207552,132920
361203,132921
345833,132922
299500,132923
216976,132924
30706,132925
102613,132926
198364,132927
46061,132928
426470,132929
64172,132930
27500,132931
431954,132932
203800,132933
450678,132934
106560,132935
391979,132936
395563,132937
49053,132938
303742,132939
116415,132940
316758,132941
452241,132942
455178,132943
12669,132944
92826,132945
450667,132946
164227,132947
143215,132948
202751,132949
3823,132950
136721,132951
376079,132952
311950,132953
62948,132954
312999,132955
234660,132956
372059,132957
412188,132958
423768,132959
310858,132960
438215,132961
440588,132962
299501,132963
171826,132964
366205,132965
92172,132966
156402,132967
315483,132968
458604,132969
70880,132970
272837,132971
50099,132972
371676,132973
429587,132974
239663,132975
139333,132976
35002,132977
73736,132978
321029,132979
21992,132980
365674,132981
115272,132982
58469,132983
52887,132984
269610,132985
159325,132986
117366,132987
240508,132988
300416,132989
280089,132990
362467,132991
78825,132992
75139,132993
135432,132994
334837,132995
307032,132996
441662,132997
74967,132998
301589,132999
387190,133000
25763,133001
331045,133002
404190,133003
295177,133004
104555,133005
251871,133006
22892,133007
430739,133008
141946,133009
15600,133010
121901,133011
115681,133012
180482,133013
269312,133014
229652,133015
406424,133016
108804,133017
440052,133018
221464,133019
157235,133020
341188,133021
309373,133022
266590,133023
65386,133024
275981,133025
429322,133026
228073,133027
193136,133028
186251,133029
10448,133030
230752,133031
386159,133032
304018,133033
436719,133034
185962,133035
122184,133036
154823,133037
156101,133038
116643,133039
95832,133040
63793,133041
228153,133042
163891,133043
112467,133044
294719,133045
186203,133046
241804,133047
385082,133048
260036,133049
199844,133050
265240,133051
113017,133052
172313,133053
224092,133054
231708,133055
182457,133056
268361,133057
270192,133058
141334,133059
78728,133060
165626,133061
106885,133062
453003,133063
151483,133064
369056,133065
354753,133066
62578,133067
225462,133068
431880,133069
59121,133070
272284,133071
144821,133072
443834,133073
26188,133074
32670,133075
156948,133076
164065,133077
35825,133078
419198,133079
323035,133080
141034,133081
23517,133082
39485,133083
163619,133084
67333,133085
142915,133086
367366,133087
449689,133088
53053,133089
51058,133090
449322,133091
403921,133092
386352,133093
67645,133094
195635,133095
325929,133096
317449,133097
90859,133098
134462,133099
258218,133100
442909,133101
279207,133102
232835,133103
388151,133104
291620,133105
90380,133106
154091,133107
93532,133108
368839,133109
287445,133110
424800,133111
39807,133112
156820,133113
261601,133114
158926,133115
366302,133116
370340,133117
35516,133118
302159,133119
375586,133120
111684,133121
101980,133122
238576,133123
16239,133124
44124,133125
456470,133126
348501,133127
438021,133128
76718,133129
29804,133130
232804,133131
144503,133132
332320,133133
260913,133134
435038,133135
451379,133136
411743,133137
348531,133138
399025,133139
315112,133140
52202,133141
326389,133142
136730,133143
232189,133144
209334,133145
348748,133146
116446,133147
272067,133148
122189,133149
415481,133150
7893,133151
353741,133152
405980,133153
24357,133154
52405,133155
455150,133156
323104,133157
293050,133158
406645,133159
186075,133160
391515,133161
128565,133162
427282,133163
74662,133164
38491,133165
20055,133166
380112,133167
303883,133168
445409,133169
359640,133170
342647,133171
190040,133172
224666,133173
460909,133174
458640,133175
51205,133176
78980,133177
348812,133178
361264,133179
166881,133180
400471,133181
388855,133182
364785,133183
180603,133184
32984,133185
170998,133186
374462,133187
230766,133188
146329,133189
285369,133190
183651,133191
383707,133192
26749,133193
109080,133194
107309,133195
390539,133196
107175,133197
53584,133198
426201,133199
417499,133200
203145,133201
16699,133202
109248,133203
237115,133204
206742,133205
246684,133206
144372,133207
203866,133208
427841,133209
75202,133210
93192,133211
12399,133212
427133,133213
147798,133214
198037,133215
92319,133216
350698,133217
230940,133218
325454,133219
69373,133220
249439,133221
234114,133222
95536,133223
291451,133224
434853,133225
175870,133226
382384,133227
455533,133228
409144,133229
157718,133230
78057,133231
166379,133232
452333,133233
262665,133234
189756,133235
314003,133236
155075,133237
125155,133238
81270,133239
410757,133240
23788,133241
283718,133242
291638,133243
159034,133244
59974,133245
191738,133246
313754,133247
251309,133248
360029,133249
81129,133250
175865,133251
80350,133252
54294,133253
147832,133254
432522,133255
269823,133256
136407,133257
349955,133258
164391,133259
142145,133260
94234,133261
71969,133262
239624,133263
30931,133264
147325,133265
46051,133266
21571,133267
352365,133268
62503,133269
443146,133270
191984,133271
214348,133272
106143,133273
452761,133274
181484,133275
183215,133276
82679,133277
428672,133278
239122,133279
378781,133280
188722,133281
375886,133282
106230,133283
164579,133284
122312,133285
113645,133286
306345,133287
44046,133288
132831,133289
17246,133290
274207,133291
377180,133292
453302,133293
44209,133294
393889,133295
349532,133296
264474,133297
463402,133298
183332,133299
172687,133300
30003,133301
416039,133302
119711,133303
303054,133304
259592,133305
151103,133306
380274,133307
117655,133308
431996,133309
243838,133310
217546,133311
124998,133312
186872,133313
368248,133314
114717,133315
90060,133316
435817,133317
156292,133318
292821,133319
235973,133320
234383,133321
181229,133322
303940,133323
263389,133324
44064,133325
351744,133326
371381,133327
206006,133328
119972,133329
97446,133330
74074,133331
151316,133332
15010,133333
198831,133334
50700,133335
213154,133336
207538,133337
394075,133338
253845,133339
393703,133340
96749,133341
465788,133342
344919,133343
418443,133344
37667,133345
19653,133346
145977,133347
230043,133348
46705,133349
96012,133350
377324,133351
287865,133352
387378,133353
224723,133354
171855,133355
402608,133356
452038,133357
85412,133358
127721,133359
116822,133360
408947,133361
105666,133362
34056,133363
39138,133364
283028,133365
276933,133366
225243,133367
335037,133368
167342,133369
186041,133370
74501,133371
458687,133372
407922,133373
101391,133374
375462,133375
79056,133376
404805,133377
303589,133378
142585,133379
311836,133380
31389,133381
272569,133382
74277,133383
115629,133384
244055,133385
445575,133386
461052,133387
389259,133388
77203,133389
139179,133390
247426,133391
158289,133392
211400,133393
421045,133394
112067,133395
358889,133396
179970,133397
117342,133398
348214,133399
246211,133400
25829,133401
137760,133402
134555,133403
81137,133404
324617,133405
310351,133406
156135,133407
36775,133408
337941,133409
314152,133410
385888,133411
351401,133412
111993,133413
182723,133414
363375,133415
47409,133416
1575,133417
192647,133418
22193,133419
192297,133420
296745,133421
227005,133422
436655,133423
304662,133424
303610,133425
78811,133426
291752,133427
426796,133428
101085,133429
381708,133430
336862,133431
403248,133432
127654,133433
384313,133434
190681,133435
374314,133436
100170,133437
66348,133438
419047,133439
376774,133440
302174,133441
365098,133442
105262,133443
147828,133444
34048,133445
52234,133446
448491,133447
342866,133448
120760,133449
67016,133450
201915,133451
79028,133452
433127,133453
156783,133454
210335,133455
239827,133456
318915,133457
360477,133458
60359,133459
170749,133460
349756,133461
88017,133462
324980,133463
128208,133464
125278,133465
109446,133466
10264,133467
447164,133468
222926,133469
387419,133470
420609,133471
192969,133472
75769,133473
454624,133474
213727,133475
31888,133476
337610,133477
454390,133478
130492,133479
134145,133480
226626,133481
111251,133482
342061,133483
81222,133484
183881,133485
64918,133486
187673,133487
98344,133488
170656,133489
91976,133490
3870,133491
172923,133492
355875,133493
152263,133494
209540,133495
219658,133496
369391,133497
413338,133498
371362,133499
144256,133500
405099,133501
444296,133502
337903,133503
234176,133504
309875,133505
13651,133506
57631,133507
204888,133508
291497,133509
299526,133510
294471,133511
223318,133512
440966,133513
379056,133514
93788,133515
361079,133516
20663,133517
128739,133518
319675,133519
299061,133520
185757,133521
241055,133522
436462,133523
313392,133524
20124,133525
356784,133526
75481,133527
377724,133528
299436,133529
185907,133530
391113,133531
306494,133532
275739,133533
28673,133534
213214,133535
1421,133536
56154,133537
116443,133538
392744,133539
339954,133540
183963,133541
426884,133542
58436,133543
1873,133544
276691,133545
206889,133546
76607,133547
53970,133548
449381,133549
157456,133550
133210,133551
422939,133552
147890,133553
453711,133554
5724,133555
153443,133556
68588,133557
432315,133558
437549,133559
103674,133560
42373,133561
8670,133562
283247,133563
58947,133564
390049,133565
192006,133566
187387,133567
345774,133568
458251,133569
326235,133570
228662,133571
385923,133572
300746,133573
179431,133574
340301,133575
428947,133576
161559,133577
112403,133578
407264,133579
35468,133580
41843,133581
270317,133582
22492,133583
243570,133584
460607,133585
409594,133586
168462,133587
354083,133588
73446,133589
334225,133590
395652,133591
445121,133592
346503,133593
203887,133594
74726,133595
38989,133596
326124,133597
34572,133598
280439,133599
425969,133600
235957,133601
453112,133602
172082,133603
270271,133604
393195,133605
233907,133606
186111,133607
43818,133608
105641,133609
383047,133610
348011,133611
313866,133612
282199,133613
46982,133614
260805,133615
265205,133616
253570,133617
363589,133618
378627,133619
452214,133620
320791,133621
28683,133622
20708,133623
124552,133624
120117,133625
3536,133626
263660,133627
412846,133628
116276,133629
120148,133630
401012,133631
463762,133632
124023,133633
426573,133634
363709,133635
418020,133636
234964,133637
254453,133638
120006,133639
438650,133640
280234,133641
47393,133642
310299,133643
185747,133644
129112,133645
30220,133646
66651,133647
379786,133648
433809,133649
17296,133650
229362,133651
36913,133652
237440,133653
179580,133654
306507,133655
346318,133656
341790,133657
407975,133658
141848,133659
63865,133660
179822,133661
183943,133662
380908,133663
362117,133664
169997,133665
77670,133666
200139,133667
338745,133668
425049,133669
147967,133670
291690,133671
423296,133672
400509,133673
452803,133674
386145,133675
88513,133676
338805,133677
331085,133678
80616,133679
373348,133680
224094,133681
66710,133682
280995,133683
35330,133684
281160,133685
99006,133686
54337,133687
386368,133688
202468,133689
344050,133690
320616,133691
162039,133692
306016,133693
366629,133694
90203,133695
172958,133696
413961,133697
24920,133698
76452,133699
156044,133700
94541,133701
29534,133702
454381,133703
272943,133704
95134,133705
374209,133706
368088,133707
299676,133708
101564,133709
417085,133710
442515,133711
371069,133712
457115,133713
87325,133714
200930,133715
384053,133716
426552,133717
43094,133718
108494,133719
148771,133720
430963,133721
156512,133722
155255,133723
302605,133724
295426,133725
244191,133726
74078,133727
103195,133728
46767,133729
359679,133730
257792,133731
420676,133732
317489,133733
78745,133734
237551,133735
175188,133736
439972,133737
21120,133738
135198,133739
82533,133740
385245,133741
112303,133742
49718,133743
396348,133744
140997,133745
225926,133746
215150,133747
26212,133748
200759,133749
340768,133750
159249,133751
83823,133752
372400,133753
430893,133754
328004,133755
269907,133756
32511,133757
152068,133758
342839,133759
392056,133760
6302,133761
383305,133762
351491,133763
185934,133764
277957,133765
156340,133766
171782,133767
426199,133768
250462,133769
424978,133770
373830,133771
79849,133772
24566,133773
144915,133774
211722,133775
281447,133776
135389,133777
25806,133778
211841,133779
293721,133780
451061,133781
396240,133782
182693,133783
357806,133784
152322,133785
169926,133786
351455,133787
168749,133788
331478,133789
63966,133790
287463,133791
54,133792
160604,133793
154241,133794
234542,133795
303222,133796
325540,133797
402147,133798
350617,133799
179757,133800
70367,133801
423279,133802
192556,133803
97338,133804
195367,133805
356689,133806
408164,133807
338474,133808
110355,133809
270869,133810
426454,133811
315221,133812
356044,133813
367220,133814
99317,133815
26707,133816
229960,133817
415956,133818
254255,133819
254079,133820
227750,133821
124426,133822
111002,133823
175247,133824
461786,133825
444784,133826
383286,133827
459044,133828
20903,133829
129477,133830
229897,133831
233103,133832
271603,133833
129174,133834
389945,133835
336484,133836
346178,133837
361344,133838
325168,133839
390800,133840
321238,133841
222585,133842
389082,133843
415766,133844
464658,133845
65139,133846
360492,133847
257997,133848
83723,133849
35102,133850
277445,133851
266650,133852
188758,133853
246053,133854
151488,133855
80929,133856
11301,133857
295787,133858
51570,133859
279403,133860
450637,133861
441803,133862
323020,133863
122118,133864
279422,133865
386487,133866
270831,133867
301308,133868
331969,133869
158294,133870
311860,133871
188844,133872
